,State,County,Heart Disease Mortality Rate,Value Unit,Location ID
7296,GA,Pierce County,430.8,"per 100,000 population",13229
7297,GA,Pike County,331.6,"per 100,000 population",13231
7298,GA,Polk County,539.4,"per 100,000 population",13233
7299,GA,Pulaski County,392.6,"per 100,000 population",13235
7300,GA,Putnam County,321.4,"per 100,000 population",13237
7301,GA,Quitman County,403.8,"per 100,000 population",13239
7302,GA,Rabun County,301.0,"per 100,000 population",13241
7303,GA,Randolph County,354.6,"per 100,000 population",13243
7304,GA,Richmond County,436.7,"per 100,000 population",13245
7305,GA,Rockdale County,309.2,"per 100,000 population",13247
7306,GA,Schley County,378.1,"per 100,000 population",13249
7307,GA,Screven County,376.0,"per 100,000 population",13251
7308,GA,Seminole County,442.1,"per 100,000 population",13253
7309,GA,Spalding County,392.3,"per 100,000 population",13255
7310,GA,Stephens County,420.1,"per 100,000 population",13257
7311,GA,Stewart County,410.7,"per 100,000 population",13259
7312,GA,Sumter County,408.2,"per 100,000 population",13261
7313,GA,Talbot County,443.2,"per 100,000 population",13263
7314,GA,Taliaferro County,347.8,"per 100,000 population",13265
7315,GA,Tattnall County,460.4,"per 100,000 population",13267
7316,GA,Taylor County,456.3,"per 100,000 population",13269
7317,GA,Telfair County,260.6,"per 100,000 population",13271
7318,GA,Terrell County,342.2,"per 100,000 population",13273
7319,GA,Thomas County,359.9,"per 100,000 population",13275
7320,GA,Tift County,429.9,"per 100,000 population",13277
7321,GA,Toombs County,488.0,"per 100,000 population",13279
7322,GA,Towns County,305.0,"per 100,000 population",13281
7323,GA,Treutlen County,455.6,"per 100,000 population",13283
7324,GA,Troup County,466.4,"per 100,000 population",13285
7325,GA,Turner County,418.5,"per 100,000 population",13287
7326,GA,Twiggs County,507.3,"per 100,000 population",13289
7327,GA,Union County,318.9,"per 100,000 population",13291
7328,GA,Upson County,528.3,"per 100,000 population",13293
7329,GA,Walker County,548.4,"per 100,000 population",13295
7330,GA,Walton County,400.8,"per 100,000 population",13297
7331,GA,Ware County,470.8,"per 100,000 population",13299
7332,GA,Warren County,413.1,"per 100,000 population",13301
7333,GA,Washington County,373.1,"per 100,000 population",13303
7334,GA,Wayne County,380.9,"per 100,000 population",13305
7335,GA,Webster County,399.6,"per 100,000 population",13307
7336,GA,Wheeler County,349.3,"per 100,000 population",13309
7337,GA,White County,274.8,"per 100,000 population",13311
7338,GA,Whitfield County,347.4,"per 100,000 population",13313
7339,GA,Wilcox County,355.4,"per 100,000 population",13315
7340,GA,Wilkes County,442.2,"per 100,000 population",13317
7341,GA,Wilkinson County,555.8,"per 100,000 population",13319
7342,GA,Worth County,318.8,"per 100,000 population",13321
10079,GU,Guam County,614.6,"per 100,000 population",66010
10110,HI,Hawaii County,279.7,"per 100,000 population",15001
10111,HI,Honolulu County,245.4,"per 100,000 population",15003
10112,HI,Kalawao County,216.8,"per 100,000 population",15005
10113,HI,Kauai County,228.6,"per 100,000 population",15007
10114,HI,Maui County,222.8,"per 100,000 population",15009
10213,IA,Adair County,324.7,"per 100,000 population",19001
10214,IA,Adams County,400.8,"per 100,000 population",19003
10215,IA,Allamakee County,354.7,"per 100,000 population",19005
10216,IA,Appanoose County,377.8,"per 100,000 population",19007
10217,IA,Audubon County,300.9,"per 100,000 population",19009
10218,IA,Benton County,298.3,"per 100,000 population",19011
10219,IA,Black Hawk County,319.5,"per 100,000 population",19013
10220,IA,Boone County,338.1,"per 100,000 population",19015
10221,IA,Bremer County,316.1,"per 100,000 population",19017
10222,IA,Buchanan County,315.1,"per 100,000 population",19019
10223,IA,Buena Vista County,331.2,"per 100,000 population",19021
10224,IA,Butler County,343.7,"per 100,000 population",19023
10225,IA,Calhoun County,354.2,"per 100,000 population",19025
10226,IA,Carroll County,297.2,"per 100,000 population",19027
10227,IA,Cass County,365.8,"per 100,000 population",19029
10228,IA,Cedar County,283.7,"per 100,000 population",19031
10229,IA,Cerro Gordo County,357.4,"per 100,000 population",19033
10230,IA,Cherokee County,307.3,"per 100,000 population",19035
10231,IA,Chickasaw County,389.3,"per 100,000 population",19037
10232,IA,Clarke County,387.9,"per 100,000 population",19039
10233,IA,Clay County,290.2,"per 100,000 population",19041
10234,IA,Clayton County,291.0,"per 100,000 population",19043
10235,IA,Clinton County,377.5,"per 100,000 population",19045
10236,IA,Crawford County,286.7,"per 100,000 population",19047
10237,IA,Dallas County,249.5,"per 100,000 population",19049
10238,IA,Davis County,375.5,"per 100,000 population",19051
10239,IA,Decatur County,408.7,"per 100,000 population",19053
10240,IA,Delaware County,298.7,"per 100,000 population",19055
10241,IA,Des Moines County,345.0,"per 100,000 population",19057
10242,IA,Dickinson County,309.4,"per 100,000 population",19059
10243,IA,Dubuque County,297.8,"per 100,000 population",19061
10244,IA,Emmet County,309.2,"per 100,000 population",19063
10245,IA,Fayette County,342.2,"per 100,000 population",19065
10246,IA,Floyd County,324.0,"per 100,000 population",19067
10247,IA,Franklin County,338.9,"per 100,000 population",19069
10248,IA,Fremont County,287.3,"per 100,000 population",19071
10249,IA,Greene County,379.9,"per 100,000 population",19073
10250,IA,Grundy County,340.8,"per 100,000 population",19075
10251,IA,Guthrie County,276.1,"per 100,000 population",19077
10252,IA,Hamilton County,290.6,"per 100,000 population",19079
10253,IA,Hancock County,340.8,"per 100,000 population",19081
10254,IA,Hardin County,330.9,"per 100,000 population",19083
10255,IA,Harrison County,309.5,"per 100,000 population",19085
10256,IA,Henry County,348.4,"per 100,000 population",19087
10257,IA,Howard County,441.3,"per 100,000 population",19089
10258,IA,Humboldt County,385.6,"per 100,000 population",19091
10259,IA,Ida County,322.3,"per 100,000 population",19093
10260,IA,Iowa County,290.2,"per 100,000 population",19095
10261,IA,Jackson County,338.8,"per 100,000 population",19097
10262,IA,Jasper County,292.4,"per 100,000 population",19099
10263,IA,Jefferson County,360.5,"per 100,000 population",19101
10264,IA,Johnson County,288.8,"per 100,000 population",19103
10265,IA,Jones County,293.7,"per 100,000 population",19105
10266,IA,Keokuk County,344.5,"per 100,000 population",19107
10267,IA,Kossuth County,346.7,"per 100,000 population",19109
10268,IA,Lee County,360.0,"per 100,000 population",19111
10269,IA,Linn County,287.9,"per 100,000 population",19113
10270,IA,Louisa County,310.8,"per 100,000 population",19115
10271,IA,Lucas County,382.2,"per 100,000 population",19117
10272,IA,Lyon County,285.4,"per 100,000 population",19119
10273,IA,Madison County,299.8,"per 100,000 population",19121
10274,IA,Mahaska County,372.2,"per 100,000 population",19123
10275,IA,Marion County,362.2,"per 100,000 population",19125
10276,IA,Marshall County,392.8,"per 100,000 population",19127
10277,IA,Mills County,253.0,"per 100,000 population",19129
10278,IA,Mitchell County,397.5,"per 100,000 population",19131
10279,IA,Monona County,454.7,"per 100,000 population",19133
10280,IA,Monroe County,384.2,"per 100,000 population",19135
10281,IA,Montgomery County,375.1,"per 100,000 population",19137
10282,IA,Muscatine County,311.6,"per 100,000 population",19139
10283,IA,O'Brien County,339.7,"per 100,000 population",19141
10284,IA,Osceola County,292.3,"per 100,000 population",19143
10285,IA,Page County,375.6,"per 100,000 population",19145
10286,IA,Palo Alto County,304.2,"per 100,000 population",19147
10287,IA,Plymouth County,238.7,"per 100,000 population",19149
10288,IA,Pocahontas County,413.8,"per 100,000 population",19151
10289,IA,Polk County,314.6,"per 100,000 population",19153
10290,IA,Pottawattamie County,306.6,"per 100,000 population",19155
10291,IA,Poweshiek County,306.5,"per 100,000 population",19157
10292,IA,Ringgold County,408.0,"per 100,000 population",19159
10293,IA,Sac County,321.9,"per 100,000 population",19161
10294,IA,Scott County,299.5,"per 100,000 population",19163
10295,IA,Shelby County,296.5,"per 100,000 population",19165
10296,IA,Sioux County,214.6,"per 100,000 population",19167
10297,IA,Story County,258.1,"per 100,000 population",19169
10298,IA,Tama County,326.9,"per 100,000 population",19171
10299,IA,Taylor County,390.8,"per 100,000 population",19173
10300,IA,Union County,401.5,"per 100,000 population",19175
10301,IA,Van Buren County,376.2,"per 100,000 population",19177
10302,IA,Wapello County,373.4,"per 100,000 population",19179
10303,IA,Warren County,355.9,"per 100,000 population",19181
10304,IA,Washington County,305.1,"per 100,000 population",19183
10305,IA,Wayne County,383.0,"per 100,000 population",19185
10306,IA,Webster County,422.7,"per 100,000 population",19187
10307,IA,Winnebago County,341.9,"per 100,000 population",19189
10308,IA,Winneshiek County,309.3,"per 100,000 population",19191
10309,IA,Woodbury County,286.7,"per 100,000 population",19193
10310,IA,Worth County,290.8,"per 100,000 population",19195
10311,IA,Wright County,351.3,"per 100,000 population",19197
12006,ID,Ada County,288.3,"per 100,000 population",16001
12007,ID,Adams County,241.0,"per 100,000 population",16003
12008,ID,Bannock County,391.2,"per 100,000 population",16005
12009,ID,Bear Lake County,282.6,"per 100,000 population",16007
12010,ID,Benewah County,321.5,"per 100,000 population",16009
12011,ID,Bingham County,364.0,"per 100,000 population",16011
12012,ID,Blaine County,157.4,"per 100,000 population",16013
12013,ID,Boise County,239.1,"per 100,000 population",16015
12014,ID,Bonner County,257.2,"per 100,000 population",16017
12015,ID,Bonneville County,361.8,"per 100,000 population",16019
12016,ID,Boundary County,281.6,"per 100,000 population",16021
12017,ID,Butte County,295.9,"per 100,000 population",16023
12018,ID,Camas County,189.7,"per 100,000 population",16025
12019,ID,Canyon County,349.8,"per 100,000 population",16027
12020,ID,Caribou County,346.1,"per 100,000 population",16029
12021,ID,Cassia County,316.7,"per 100,000 population",16031
12022,ID,Clark County,300.6,"per 100,000 population",16033
12023,ID,Clearwater County,286.2,"per 100,000 population",16035
12024,ID,Custer County,225.6,"per 100,000 population",16037
12025,ID,Elmore County,324.4,"per 100,000 population",16039
12026,ID,Franklin County,283.1,"per 100,000 population",16041
12027,ID,Fremont County,333.5,"per 100,000 population",16043
12028,ID,Gem County,337.0,"per 100,000 population",16045
12029,ID,Gooding County,322.5,"per 100,000 population",16047
12030,ID,Idaho County,261.4,"per 100,000 population",16049
12031,ID,Jefferson County,355.1,"per 100,000 population",16051
12032,ID,Jerome County,306.9,"per 100,000 population",16053
12033,ID,Kootenai County,306.0,"per 100,000 population",16055
12034,ID,Latah County,256.4,"per 100,000 population",16057
12035,ID,Lemhi County,243.9,"per 100,000 population",16059
12036,ID,Lewis County,283.3,"per 100,000 population",16061
12037,ID,Lincoln County,319.0,"per 100,000 population",16063
12038,ID,Madison County,402.0,"per 100,000 population",16065
12039,ID,Minidoka County,282.2,"per 100,000 population",16067
12040,ID,Nez Perce County,303.9,"per 100,000 population",16069
12041,ID,Oneida County,345.3,"per 100,000 population",16071
12042,ID,Owyhee County,314.4,"per 100,000 population",16073
12043,ID,Payette County,354.4,"per 100,000 population",16075
12044,ID,Power County,274.3,"per 100,000 population",16077
12045,ID,Shoshone County,344.6,"per 100,000 population",16079
12046,ID,Teton County,258.1,"per 100,000 population",16081
12047,ID,Twin Falls County,311.4,"per 100,000 population",16083
12048,ID,Valley County,173.4,"per 100,000 population",16085
12049,ID,Washington County,340.1,"per 100,000 population",16087
12818,IL,Adams County,346.0,"per 100,000 population",17001
12819,IL,Alexander County,451.4,"per 100,000 population",17003
12820,IL,Bond County,376.7,"per 100,000 population",17005
12821,IL,Boone County,308.1,"per 100,000 population",17007
12822,IL,Brown County,353.3,"per 100,000 population",17009
12823,IL,Bureau County,360.3,"per 100,000 population",17011
12824,IL,Calhoun County,315.1,"per 100,000 population",17013
12825,IL,Carroll County,372.0,"per 100,000 population",17015
12826,IL,Cass County,395.0,"per 100,000 population",17017
12827,IL,Champaign County,261.9,"per 100,000 population",17019
12828,IL,Christian County,323.2,"per 100,000 population",17021
12829,IL,Clark County,381.0,"per 100,000 population",17023
12830,IL,Clay County,392.8,"per 100,000 population",17025
12831,IL,Clinton County,376.7,"per 100,000 population",17027
12832,IL,Coles County,334.5,"per 100,000 population",17029
12833,IL,Cook County,326.0,"per 100,000 population",17031
12834,IL,Crawford County,367.1,"per 100,000 population",17033
12835,IL,Cumberland County,324.9,"per 100,000 population",17035
12836,IL,DeKalb County,291.0,"per 100,000 population",17037
12837,IL,De Witt County,328.3,"per 100,000 population",17039
12838,IL,Douglas County,308.9,"per 100,000 population",17041
12839,IL,DuPage County,245.4,"per 100,000 population",17043
12840,IL,Edgar County,379.0,"per 100,000 population",17045
12841,IL,Edwards County,357.6,"per 100,000 population",17047
12842,IL,Effingham County,314.5,"per 100,000 population",17049
12843,IL,Fayette County,323.5,"per 100,000 population",17051
12844,IL,Ford County,373.8,"per 100,000 population",17053
12845,IL,Franklin County,341.4,"per 100,000 population",17055
12846,IL,Fulton County,353.3,"per 100,000 population",17057
12847,IL,Gallatin County,427.5,"per 100,000 population",17059
12848,IL,Greene County,380.4,"per 100,000 population",17061
12849,IL,Grundy County,315.1,"per 100,000 population",17063
12850,IL,Hamilton County,374.2,"per 100,000 population",17065
12851,IL,Hancock County,322.2,"per 100,000 population",17067
12852,IL,Hardin County,472.0,"per 100,000 population",17069
12853,IL,Henderson County,349.5,"per 100,000 population",17071
12854,IL,Henry County,366.3,"per 100,000 population",17073
12855,IL,Iroquois County,397.8,"per 100,000 population",17075
12856,IL,Jackson County,331.2,"per 100,000 population",17077
12857,IL,Jasper County,347.7,"per 100,000 population",17079
12858,IL,Jefferson County,397.3,"per 100,000 population",17081
12859,IL,Jersey County,389.0,"per 100,000 population",17083
12860,IL,Jo Daviess County,283.7,"per 100,000 population",17085
12861,IL,Johnson County,317.3,"per 100,000 population",17087
12862,IL,Kane County,252.1,"per 100,000 population",17089
12863,IL,Kankakee County,395.0,"per 100,000 population",17091
12864,IL,Kendall County,227.6,"per 100,000 population",17093
12865,IL,Knox County,374.4,"per 100,000 population",17095
12866,IL,Lake County,240.4,"per 100,000 population",17097
12867,IL,LaSalle County,353.7,"per 100,000 population",17099
12868,IL,Lawrence County,348.0,"per 100,000 population",17101
12869,IL,Lee County,346.9,"per 100,000 population",17103
12870,IL,Livingston County,380.9,"per 100,000 population",17105
12871,IL,Logan County,326.6,"per 100,000 population",17107
12872,IL,McDonough County,348.4,"per 100,000 population",17109
12873,IL,McHenry County,291.6,"per 100,000 population",17111
12874,IL,McLean County,319.3,"per 100,000 population",17113
12875,IL,Macon County,328.1,"per 100,000 population",17115
12876,IL,Macoupin County,381.9,"per 100,000 population",17117
12877,IL,Madison County,392.7,"per 100,000 population",17119
12878,IL,Marion County,443.8,"per 100,000 population",17121
12879,IL,Marshall County,334.4,"per 100,000 population",17123
12880,IL,Mason County,340.8,"per 100,000 population",17125
